ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Chaperome_ID	Status	log10.p.adjust
GO:0031062	positive regulation of histone methylation	3/14	68/29456	4.20573130303906e-06	0.000102514700511577	5.50618769279456e-05	RTF1/PAF1/WDR61	3	CTR9_HUMAN	Up	-3.98921385272255
GO:0018023	peptidyl-lysine trimethylation	3/14	78/29456	6.36642196597249e-06	0.000146053209807604	7.84469332030047e-05	RTF1/WDR61/IWS1	3	CTR9_HUMAN	Up	-3.83548889410698
GO:0035987	endodermal cell differentiation	3/14	95/29456	1.1528190466345e-05	0.000249777460104141	0.000134158473848108	RTF1/FN1/PAF1	3	CTR9_HUMAN	Up	-3.60244675488926
GO:2001252	positive regulation of chromosome organization	4/14	330/29456	1.41706862855057e-05	0.000290871981649855	0.000156230834948235	PPP1R10/RTF1/PAF1/WDR61	4	CTR9_HUMAN	Up	-3.53629811031325
GO:0001706	endoderm formation	3/14	108/29456	1.69417073934377e-05	0.000330363294172034	0.000177442093226005	RTF1/FN1/PAF1	3	CTR9_HUMAN	Up	-3.48100821202991
GO:0007492	endoderm development	3/14	147/29456	4.25727870273594e-05	0.000790637473365246	0.000424660883130051	RTF1/FN1/PAF1	3	CTR9_HUMAN	Up	-3.10202260551283
GO:0046831	regulation of RNA export from nucleus	2/14	22/29456	4.81938105554693e-05	0.000854344823483319	0.000458878866054468	SUPT6H/IWS1	2	CTR9_HUMAN	Up	-3.06836680763587
GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	3/7	48/29456	1.41480398999242e-07	4.59811296747538e-05	1.44458933715016e-05	PAF1/HNRNPU/WDR61	3	TTC37_HUMAN	Up	-4.33742036309099
GO:0032784	regulation of DNA-templated transcription, elongation	3/7	75/29456	5.50832233928039e-07	8.95102380133063e-05	2.81214351005367e-05	PAF1/HNRNPU/WDR61	3	TTC37_HUMAN	Up	-4.04812728805398
GO:0006368	transcription elongation from RNA polymerase II promoter	3/7	188/29456	8.78828077629262e-06	0.000952063750765034	0.000299109907122942	PAF1/HNRNPU/WDR61	3	TTC37_HUMAN	Up	-3.02133397002047
GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	2/7	23/29456	1.22181288122343e-05	0.000992722965994034	0.000311883814417559	PAF1/WDR61	2	TTC37_HUMAN	Up	-3.00317193088657
GO:0090083	regulation of inclusion body assembly	2/3	33/29456	3.64877884319665e-06	0.00093773616270154	NA	PSMC5/CLU	2	TXD11_HUMAN	Up	-3.02791933560881
GO:1900034	regulation of cellular response to heat	3/3	147/29456	1.21775833850676e-07	1.1687474188246e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.93227933525651
GO:0061077	chaperone-mediated protein folding	3/3	151/29456	1.32061855234418e-07	1.1687474188246e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.93227933525651
GO:0070432	regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	2/3	10/29456	3.11137472666516e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:0090063	positive regulation of microtubule nucleation	2/3	10/29456	3.11137472666516e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:0060699	regulation of endoribonuclease activity	2/3	11/29456	3.80270524399968e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:0010968	regulation of microtubule nucleation	2/3	12/29456	4.56314298649036e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:0034605	cellular response to heat	3/3	253/29456	6.26206689548784e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.90752737333738
GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	2/3	14/29456	6.29132136397481e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2/3	14/29456	6.29132136397481e-07	1.23729320158171e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.90752737333738
GO:1903265	positive regulation of tumor necrosis factor-mediated signaling pathway	2/3	18/29456	1.05767582081988e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.76626705393756
GO:0060700	regulation of ribonuclease activity	2/3	19/29456	1.18208150460252e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.76626705393756
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	2/3	20/29456	1.31339415430771e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.76626705393756
GO:0070507	regulation of microtubule cytoskeleton organization	3/3	332/29456	1.41906711720189e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.76626705393756
GO:0090084	negative regulation of inclusion body assembly	2/3	21/29456	1.45161330036132e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.76626705393756
GO:1903896	positive regulation of IRE1-mediated unfolded protein response	2/3	21/29456	1.45161330036132e-06	1.71290369442635e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.76626705393756
GO:0009408	response to heat	3/3	343/29456	1.5652997806225e-06	1.73161288231364e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.76154919191818
GO:0032886	regulation of microtubule-based process	3/3	381/29456	2.14719111572899e-06	2.23560486755312e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.65060495347143
GO:0097201	negative regulation of transcription from RNA polymerase II promoter in response to stress	2/3	27/29456	2.42593830384824e-06	2.38550599878411e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.62241948699206
GO:0098787	mRNA cleavage involved in mRNA processing	2/3	28/29456	2.61248977626504e-06	2.43374047578375e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.61372573503952
GO:0090083	regulation of inclusion body assembly	2/3	33/29456	3.64877884319665e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.57853343873278
GO:1901673	regulation of mitotic spindle assembly	2/3	33/29456	3.64877884319665e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.57853343873278
GO:1903894	regulation of IRE1-mediated unfolded protein response	2/3	33/29456	3.64877884319665e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.57853343873278
GO:0006457	protein folding	3/3	462/29456	3.83374878993345e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.57853343873278
GO:0009266	response to temperature stimulus	3/3	462/29456	3.83374878993345e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A/CHORDC1	3	CD37L_HUMAN	Up	-4.57853343873278
GO:0032075	positive regulation of nuclease activity	2/3	34/29456	3.87673971053357e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.57853343873278
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	2/3	34/29456	3.87673971053357e-06	2.63916511063247e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.57853343873278
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	2/3	39/29456	5.12003349039381e-06	3.35646639925816e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.47411769607024
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/3	40/29456	5.38938684798206e-06	3.40686240033151e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.46764540678537
GO:0051131	chaperone-mediated protein complex assembly	2/3	41/29456	5.66563731043606e-06	3.45799242740408e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.46117596211479
GO:0050685	positive regulation of mRNA processing	2/3	45/29456	6.839600817427e-06	3.83517687159334e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.41621460235758
GO:0006379	mRNA cleavage	2/3	46/29456	7.15032976059775e-06	3.83517687159334e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.41621460235758
GO:0045648	positive regulation of erythrocyte differentiation	2/3	46/29456	7.15032976059775e-06	3.83517687159334e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.41621460235758
GO:0090169	regulation of spindle assembly	2/3	46/29456	7.15032976059775e-06	3.83517687159334e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.41621460235758
GO:0033120	positive regulation of RNA splicing	2/3	50/29456	8.46218371174919e-06	4.33029486983935e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.3634825295164
GO:0007020	microtubule nucleation	2/3	51/29456	8.80737939628343e-06	4.33029486983935e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.3634825295164
GO:0070841	inclusion body assembly	2/3	51/29456	8.80737939628343e-06	4.33029486983935e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.3634825295164
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	2/3	59/29456	1.18170152521408e-05	5.6530045935917e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.2477206616351
GO:0032069	regulation of nuclease activity	2/3	60/29456	1.22242214879589e-05	5.6939136930756e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.24458912006667
GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	2/3	61/29456	1.26383154371601e-05	5.73585085224958e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.24140215003327
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	2/3	63/29456	1.34871645974153e-05	5.8225076432744e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.23488993268942
GO:0042026	protein refolding	2/3	63/29456	1.34871645974153e-05	5.8225076432744e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.23488993268942
GO:0051085	chaperone cofactor-dependent protein refolding	2/3	64/29456	1.39219188693209e-05	5.86709438064239e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.23157692547678
GO:0060236	regulation of mitotic spindle organization	2/3	67/29456	1.52674948172608e-05	6.28452693640737e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20172740797646
GO:0031116	positive regulation of microtubule polymerization	2/3	68/29456	1.5729789612068e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:0045646	regulation of erythrocyte differentiation	2/3	69/29456	1.61989683636652e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:0032757	positive regulation of interleukin-8 production	2/3	70/29456	1.66750306024782e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:0031112	positive regulation of microtubule polymerization or depolymerization	2/3	71/29456	1.71579758589331e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:0090224	regulation of spindle organization	2/3	72/29456	1.76478036634556e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:1901099	negative regulation of signal transduction in absence of ligand	2/3	73/29456	1.81445135464715e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/3	73/29456	1.81445135464715e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	2/3	73/29456	1.81445135464715e-05	6.29721352495187e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.20085158045748
GO:0051084	'de novo' posttranslational protein folding	2/3	77/29456	2.02001644719878e-05	6.87582521450352e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.16267517173796
GO:1905898	positive regulation of response to endoplasmic reticulum stress	2/3	79/29456	2.12692701967794e-05	7.10313363175464e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.14855001483833
GO:1903573	negative regulation of response to endoplasmic reticulum stress	2/3	80/29456	2.18141414811741e-05	7.15019081882929e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.14568236792496
GO:0001961	positive regulation of cytokine-mediated signaling pathway	2/3	88/29456	2.64206919005207e-05	8.50265902980392e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.07044523647605
GO:0060760	positive regulation of response to cytokine stimulus	2/3	93/29456	2.9523224546261e-05	9.3314477583718e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.03005097097006
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	2/3	95/29456	3.08123464136331e-05	9.5680444126545e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.01917681745621
GO:0010823	negative regulation of mitochondrion organization	2/3	98/29456	3.27975626279191e-05	9.83926878837574e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.00703717524479
GO:0031113	regulation of microtubule polymerization	2/3	98/29456	3.27975626279191e-05	9.83926878837574e-05	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-4.00703717524479
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2/3	100/29456	3.41553902345636e-05	0.000100758401191962	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.99671873239085
GO:0032677	regulation of interleukin-8 production	2/3	101/29456	3.48446076682995e-05	0.000101106484545722	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.99522098968978
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	2/3	107/29456	3.91241335133371e-05	0.000111693090836462	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.95197369084503
GO:0090307	mitotic spindle assembly	2/3	109/29456	4.06055722843312e-05	0.000114082322132169	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.94278164738945
GO:0006458	'de novo' protein folding	2/3	111/29456	4.21144698723275e-05	0.000116472830740656	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.93377536936342
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	2/3	112/29456	4.28792145487662e-05	0.000116763399617409	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.9326932688263
GO:0097345	mitochondrial outer membrane permeabilization	2/3	114/29456	4.44292933186541e-05	0.000117691013025191	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.92925669894571
GO:0032637	interleukin-8 production	2/3	115/29456	4.52146264729548e-05	0.000117691013025191	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.92925669894571
GO:1903313	positive regulation of mRNA metabolic process	2/3	115/29456	4.52146264729548e-05	0.000117691013025191	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.92925669894571
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	2/3	117/29456	4.68058779723997e-05	0.000120067252190069	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.92057542833807
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	2/3	120/29456	4.92442111550632e-05	0.000124517505349231	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.90476958879193
GO:0031397	negative regulation of protein ubiquitination	2/3	121/29456	5.00707085865868e-05	0.000124824160842618	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.9037013449015
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	2/3	123/29456	5.17442801881425e-05	0.00012720468879585	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.89549688019205
GO:0035794	positive regulation of mitochondrial membrane permeability	2/3	124/29456	5.25913534190266e-05	0.000127516021303667	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.89443524639353
GO:1905710	positive regulation of membrane permeability	2/3	127/29456	5.51737171972138e-05	0.000130533350405496	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.88427851478816
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2/3	128/29456	5.60482182532073e-05	0.000130533350405496	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.88427851478816
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	2/3	128/29456	5.60482182532073e-05	0.000130533350405496	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.88427851478816
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	2/3	131/29456	5.87128542369441e-05	0.000134963314284924	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.86978426534795
GO:0038034	signal transduction in absence of ligand	2/3	136/29456	6.3290995421243e-05	0.000141803875817215	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.8483118987508
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	2/3	136/29456	6.3290995421243e-05	0.000141803875817215	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.8483118987508
GO:0036498	IRE1-mediated unfolded protein response	2/3	138/29456	6.51702193622243e-05	0.000144189110338921	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.84106753780174
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	2/3	140/29456	6.70768476496086e-05	0.000146575333752848	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.83393910825109
GO:0046785	microtubule polymerization	2/3	145/29456	7.19632877309401e-05	0.000155335389370444	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.80872958961982
GO:0031110	regulation of microtubule polymerization or depolymerization	2/3	148/29456	7.49773291313133e-05	0.000157987943526696	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.80137605392919
GO:0046902	regulation of mitochondrial membrane permeability	2/3	148/29456	7.49773291313133e-05	0.000157987943526696	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.80137605392919
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	2/3	152/29456	7.90918982791634e-05	0.000164697247004846	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.78331366021456
GO:0045639	positive regulation of myeloid cell differentiation	2/3	155/29456	8.22496941654703e-05	0.000169281347294049	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.77139089312292
GO:1905897	regulation of response to endoplasmic reticulum stress	2/3	156/29456	8.3315979628019e-05	0.000169504924070797	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.770817681144
GO:0090559	regulation of membrane permeability	2/3	160/29456	8.7649543125136e-05	0.000176295103785785	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.75375974912066
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	2/3	176/29456	0.000106078017541326	0.000210964147245108	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.67579134553941
GO:0051225	spindle assembly	2/3	190/29456	0.00012363797938044	0.000243154692781532	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.61411734431724
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2/3	192/29456	0.000126255802110133	0.000245443114759098	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.61004914634705
GO:1901800	positive regulation of proteasomal protein catabolic process	2/3	193/29456	0.000127574952304164	0.000245443114759098	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.61004914634705
GO:0030218	erythrocyte differentiation	2/3	195/29456	0.000130233728002721	0.000247864192005178	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.60578620956867
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	2/3	198/29456	0.000134273072783184	0.00025270600680413	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.59738443480789
GO:0007052	mitotic spindle organization	2/3	199/29456	0.000135633167493742	0.00025270600680413	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.59738443480789
GO:0031109	microtubule polymerization or depolymerization	2/3	206/29456	0.000145344832563702	0.000262388185646729	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.58105572350348
GO:0034101	erythrocyte homeostasis	2/3	206/29456	0.000145344832563702	0.000262388185646729	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.58105572350348
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	2/3	206/29456	0.000145344832563702	0.000262388185646729	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.58105572350348
GO:0043484	regulation of RNA splicing	2/3	207/29456	0.000146759493666814	0.000262388185646729	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.58105572350348
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	2/3	210/29456	0.000151044387213766	0.000267348565368367	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.57292214204531
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	2/3	218/29456	0.000162770695769781	0.000285251615358923	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.54477188752507
GO:0050684	regulation of mRNA processing	2/3	222/29456	0.000168797389570242	0.000290069300523619	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.53749823230969
GO:0090501	RNA phosphodiester bond hydrolysis	2/3	222/29456	0.000168797389570242	0.000290069300523619	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.53749823230969
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	2/3	228/29456	0.000178041770150657	0.00029970517713613	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.5233057549448
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	2/3	229/29456	0.000179606333873826	0.00029970517713613	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.5233057549448
GO:1902850	microtubule cytoskeleton organization involved in mitosis	2/3	229/29456	0.000179606333873826	0.00029970517713613	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.5233057549448
GO:0046718	viral entry into host cell	2/3	230/29456	0.00018117770595235	0.00029970517713613	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.5233057549448
GO:0008637	apoptotic mitochondrial changes	2/3	232/29456	0.000184340873297164	0.000302114209014797	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.51982884853803
GO:0030968	endoplasmic reticulum unfolded protein response	2/3	236/29456	0.000190748887589787	0.000309748193609104	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.50899121766501
GO:0007006	mitochondrial membrane organization	2/3	241/29456	0.000198912015971312	0.000319819947285168	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.49509445264196
GO:0090288	negative regulation of cellular response to growth factor stimulus	2/3	242/29456	0.000200565051687309	0.000319819947285168	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.49509445264196
GO:0032273	positive regulation of protein polymerization	2/3	250/29456	0.000214034179003127	0.000335257076845605	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.47462204598179
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	2/3	250/29456	0.000214034179003127	0.000335257076845605	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.47462204598179
GO:1903364	positive regulation of cellular protein catabolic process	2/3	253/29456	0.000219197289815761	0.000340332634187629	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.46809640480347
GO:0043620	regulation of DNA-templated transcription in response to stress	2/3	261/29456	0.000233264622646002	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:0002262	myeloid cell homeostasis	2/3	262/29456	0.000235053614160731	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:0030260	entry into host cell	2/3	266/29456	0.000242277504117988	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:0044409	entry into host	2/3	266/29456	0.000242277504117988	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:0051806	entry into cell of other organism involved in symbiotic interaction	2/3	266/29456	0.000242277504117988	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:0051828	entry into other organism involved in symbiotic interaction	2/3	266/29456	0.000242277504117988	0.000357359318574032	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.44689488866421
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	2/3	270/29456	0.000249610049773032	0.00036513205627956	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.43755003707443
GO:0051092	positive regulation of NF-kappaB transcription factor activity	2/3	272/29456	0.000253317059095743	0.000367517372622512	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.43472212690423
GO:0034620	cellular response to unfolded protein	2/3	274/29456	0.00025705122107312	0.000369902976666196	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.43191217383599
GO:0007088	regulation of mitotic nuclear division	2/3	302/29456	0.000312178413804383	0.000442044633947006	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.35453387703501
GO:0050821	protein stabilization	2/3	302/29456	0.000312178413804383	0.000442044633947006	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.35453387703501
GO:0033209	tumor necrosis factor-mediated signaling pathway	2/3	308/29456	0.000324682690713995	0.000454813887369856	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.34216628295524
GO:0007051	spindle organization	2/3	309/29456	0.000326790439011273	0.000454813887369856	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.34216628295524
GO:1902115	regulation of organelle assembly	2/3	310/29456	0.000328904958097975	0.000454813887369856	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.34216628295524
GO:0001959	regulation of cytokine-mediated signaling pathway	2/3	314/29456	0.00033743073294754	0.00045882061459528	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.33835707768478
GO:1903708	positive regulation of hemopoiesis	2/3	314/29456	0.00033743073294754	0.00045882061459528	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.33835707768478
GO:0035967	cellular response to topologically incorrect protein	2/3	315/29456	0.000339579098937749	0.00045882061459528	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.33835707768478
GO:0007179	transforming growth factor beta receptor signaling pathway	2/3	318/29456	0.000346064802861957	0.000464041440201261	NA	HSPA1A/HSPA1A	2	CD37L_HUMAN	Up	-3.33344323399876
